station,date,tavg,preciptotal,stnpressure,avgspeed,raining,misty,humidity,trange,tavg_5ma,trange_5ma,stnpressure_5ma,avgspeed_5ma,humidity_5ma,preciptotal_5ma,tavg_10ma,trange_10ma,stnpressure_10ma,avgspeed_10ma,humidity_10ma,preciptotal_10ma,preciptotal_5sum,raining_5sum,misty_5sum,preciptotal_10sum,raining_10sum,misty_10sum
1,2010-10-21,47.0,0.0,29.25,10.0,0,0,51.39077915023101,18,52.4,20.2,29.23,8.18,52.27579966231208,1.1102230246251566e-17,54.8,21.7,29.256999999999998,7.9799999999999995,55.34102661388365,0.009999999999999957,5.551115123125783e-17,0.0,0.0,0.09999999999999956,1.0,1.0
2,2010-10-21,49.0,0.0,29.31,8.8,0,0,45.77002075579535,15,53.4,18.2,29.29,7.659999999999999,51.229455207834484,2.2204460492503132e-17,55.6,19.3,29.316999999999997,7.590000000000001,54.776658661153554,0.025999999999999912,1.1102230246251565e-16,0.0,0.0,0.2599999999999991,0.0,0.0
1,2010-10-22,49.0,0.02,29.34,6.5,0,0,49.650097240354924,31,51.0,22.8,29.227999999999998,8.4,52.82931589337022,0.004000000000000011,53.3,22.4,29.270000000000003,8.239999999999998,53.31362925075566,0.011999999999999957,0.020000000000000056,0.0,0.0,0.11999999999999957,1.0,1.0
2,2010-10-22,51.0,0.01,29.41,5.1,0,0,42.48856977893585,28,52.4,20.6,29.29,7.62,49.58168786138756,0.002000000000000022,54.2,19.9,29.332,7.6,52.273211256263195,0.026999999999999913,0.010000000000000111,0.0,0.0,0.26999999999999913,0.0,0.0
1,2010-10-23,60.0,0.1,29.2,11.4,1,1,62.10637420415283,11,52.6,21.4,29.21,9.440000000000001,52.55367297654698,0.024000000000000014,53.6,21.6,29.255000000000003,8.52,52.86481530441665,0.011999999999999957,0.12000000000000006,1.0,1.0,0.11999999999999957,1.0,2.0
2,2010-10-23,61.0,0.21,29.26,10.3,1,1,51.480360585912535,13,54.0,20.2,29.272000000000002,8.559999999999999,47.1553864127193,0.044000000000000025,54.7,19.7,29.318,7.8,49.97597878177548,0.021999999999999912,0.2200000000000001,1.0,1.0,0.2199999999999991,1.0,1.0
1,2010-10-24,63.0,0.05,28.98,9.6,1,1,69.81626736440232,18,55.2,20.8,29.160000000000004,9.919999999999998,55.28440558828479,0.034000000000000016,54.4,21.1,29.232000000000006,8.559999999999999,55.70280089804108,0.016999999999999956,0.17000000000000007,2.0,2.0,0.16999999999999957,2.0,3.0
2,2010-10-24,65.0,1.01,29.05,8.5,0,0,60.46651653500821,16,56.8,19.2,29.224,8.98,48.425428541883534,0.24600000000000005,55.7,19.0,29.294999999999998,7.85,51.878989292460496,0.12299999999999991,1.2300000000000002,1.0,1.0,1.229999999999999,1.0,1.0
1,2010-10-25,64.0,0.0,28.74,12.4,0,1,75.20368187494536,16,56.6,18.8,29.101999999999997,9.98,61.633439966817285,0.034000000000000016,55.4,20.8,29.171999999999997,8.99,57.09079404635594,0.016999999999999956,0.17000000000000007,2.0,3.0,0.16999999999999957,2.0,4.0
2,2010-10-25,65.0,0.01,28.8,10.7,0,1,72.6213654891301,15,58.2,17.4,29.165999999999997,8.68,54.565366628956404,0.24800000000000005,56.7,19.0,29.235000000000003,8.0,53.22839318125883,0.12399999999999992,1.2400000000000002,1.0,2.0,1.239999999999999,1.0,2.0
1,2010-10-26,62.0,0.24,28.55,26.3,1,1,57.853595808149635,16,59.6,18.4,28.962,13.24,62.92600329840102,0.082,56.0,19.3,29.095999999999997,10.709999999999999,57.60090148035655,0.04099999999999996,0.41000000000000003,3.0,4.0,0.4099999999999996,3.0,4.0
2,2010-10-26,63.0,0.4,28.63,21.4,1,1,55.85035151680261,17,61.0,17.8,29.03,11.2,56.581432781157865,0.328,57.2,18.0,29.160000000000004,9.430000000000001,53.90544399449617,0.16399999999999992,1.6400000000000001,2.0,3.0,1.6399999999999992,2.0,3.0
1,2010-10-27,54.0,0.0,28.92,23.2,0,0,42.975664512842734,22,60.6,16.6,28.877999999999997,16.580000000000002,61.59111675289857,0.078,55.8,19.7,29.053000000000004,12.49,57.2102163231344,0.04099999999999996,0.39,3.0,4.0,0.4099999999999996,3.0,4.0
2,2010-10-27,54.0,0.0,29.0,22.1,0,0,41.273760980263006,22,61.6,16.6,28.948,14.6,56.33847102142329,0.32600000000000007,57.0,18.6,29.119,11.11,52.960079441405426,0.16399999999999992,1.6300000000000003,2.0,3.0,1.6399999999999992,2.0,3.0
1,2010-10-28,43.0,0.0,29.43,14.1,0,0,62.312177135863045,7,57.2,15.8,28.924,17.119999999999997,61.632277339240616,0.05800000000000001,54.9,18.6,29.067,13.280000000000001,57.0929751578938,0.04099999999999996,0.29000000000000004,2.0,3.0,0.4099999999999996,3.0,4.0
2,2010-10-28,43.0,0.0,29.49,15.2,0,0,59.83343372765629,7,58.0,15.4,28.994,15.579999999999998,58.00908564977205,0.2840000000000001,56.0,17.8,29.133000000000003,12.07,52.58223603124567,0.16399999999999992,1.4200000000000004,1.0,2.0,1.6399999999999992,2.0,3.0
1,2010-10-29,41.0,0.0,29.48,8.9,0,0,57.153274590444035,19,52.8,16.0,29.024,16.98,59.09967878444896,0.04800000000000001,54.0,18.4,29.092000000000002,13.45,57.19204218636688,0.04099999999999996,0.24000000000000005,1.0,2.0,0.4099999999999996,3.0,4.0
2,2010-10-29,42.0,0.0,29.55,7.0,0,0,52.760780966356116,17,53.4,15.6,29.094,15.279999999999998,56.46793853604163,0.08200000000000005,55.1,17.4,29.159,12.129999999999999,52.446683538962574,0.16399999999999992,0.41000000000000025,1.0,2.0,1.6399999999999992,2.0,3.0
1,2010-10-30,53.0,0.0,29.14,13.3,0,0,44.57917647566113,21,50.6,17.0,29.104000000000003,17.16,52.974777704592114,0.04800000000000001,53.6,17.9,29.103,13.570000000000002,57.304108835704696,0.04099999999999996,0.24000000000000005,1.0,1.0,0.4099999999999996,3.0,4.0
2,2010-10-30,52.0,0.0,29.21,13.3,0,0,46.24991193094,22,50.8,17.0,29.176,15.8,51.19364782440361,0.08000000000000004,54.5,17.2,29.171000000000003,12.239999999999998,52.879507226680005,0.16399999999999992,0.40000000000000024,1.0,1.0,1.6399999999999992,2.0,3.0
1,2010-10-31,44.0,0.0,29.49,6.9,0,0,57.58630607244758,16,47.0,17.0,29.292,13.280000000000001,52.921319757451705,1.1102230246251566e-17,53.3,17.7,29.127000000000002,13.26,57.92366152792637,0.04099999999999996,5.551115123125783e-17,0.0,0.0,0.4099999999999996,3.0,4.0
2,2010-10-31,46.0,0.0,29.55,9.9,0,0,55.58010256525324,13,47.4,16.2,29.360000000000003,13.5,51.13959803409374,4.4408920985006264e-17,54.2,17.0,29.195000000000004,12.35,53.86051540762579,0.16399999999999992,2.220446049250313e-16,0.0,0.0,1.6399999999999992,2.0,3.0
1,2011-05-01,55.0,0.0,29.26,11.9,0,0,50.5751675874962,16,47.2,15.8,29.360000000000003,11.02,54.441220372382396,1.1102230246251566e-17,53.9,16.2,29.119,13.8,58.01616856264049,0.03899999999999996,5.551115123125783e-17,0.0,0.0,0.38999999999999957,3.0,4.0
2,2011-05-01,58.0,0.0,29.32,11.6,0,0,45.37590925769067,12,48.2,14.2,29.424,11.4,51.96002768957926,4.4408920985006264e-17,54.9,15.4,29.186,13.0,54.149249355501276,0.1629999999999999,2.220446049250313e-16,0.0,0.0,1.629999999999999,2.0,3.0
1,2011-05-02,51.0,0.0,29.46,9.9,0,0,46.090466779188866,17,48.8,17.8,29.365999999999996,10.180000000000001,51.19687830104756,1.1102230246251566e-17,53.0,16.8,29.145,13.65,56.41457782014409,0.02899999999999996,5.551115123125783e-17,0.0,0.0,0.2899999999999996,2.0,3.0
2,2011-05-02,52.0,0.0,29.52,9.9,0,0,44.4183430793811,17,50.0,16.2,29.43,10.34,48.877009559924225,4.4408920985006264e-17,54.0,15.8,29.212,12.959999999999999,53.44304760484813,0.1419999999999999,2.220446049250313e-16,0.0,0.0,1.419999999999999,1.0,2.0
1,2011-05-03,44.0,0.0,29.5,7.6,1,0,59.97195683134892,13,49.4,16.6,29.369999999999997,9.919999999999998,51.76061474922854,1.1102230246251566e-17,51.1,16.3,29.196999999999996,13.45,55.43014676683875,0.023999999999999955,5.551115123125783e-17,1.0,0.0,0.23999999999999955,2.0,2.0
2,2011-05-03,45.0,0.0,29.56,8.7,1,0,55.43297539886293,13,50.6,15.4,29.432,10.680000000000001,49.41144844642559,4.4408920985006264e-17,52.0,15.5,29.262999999999998,12.98,52.939693491233605,0.04099999999999991,2.220446049250313e-16,1.0,0.0,0.40999999999999914,2.0,2.0
1,2011-05-04,48.0,0.0,29.63,7.6,0,0,47.51626384056043,22,48.4,16.8,29.468,8.78,52.348032222208396,1.1102230246251566e-17,49.5,16.9,29.286,12.969999999999999,52.661404963400265,0.023999999999999955,5.551115123125783e-17,1.0,0.0,0.23999999999999955,2.0,1.0
2,2011-05-04,47.0,0.0,29.7,7.3,0,0,49.337280435516185,20,49.6,15.0,29.53,9.48,50.02892214734082,4.4408920985006264e-17,50.2,16.0,29.352999999999998,12.64,50.61128498587222,0.03999999999999991,2.220446049250313e-16,1.0,0.0,0.39999999999999913,2.0,1.0
1,2011-05-05,49.0,0.06,29.33,11.5,1,1,70.96203478298281,28,49.4,19.2,29.436,9.7,55.02317796431545,0.01200000000000001,48.2,18.1,29.363999999999997,11.49,53.972248860883575,0.005999999999999955,0.06000000000000005,2.0,1.0,0.059999999999999554,2.0,1.0
2,2011-05-05,52.0,0.1,29.4,10.9,1,0,61.058190785103065,21,50.8,16.6,29.5,9.680000000000001,51.124539791310795,0.020000000000000046,49.1,16.4,29.43,11.59,51.13206891270226,0.009999999999999912,0.10000000000000023,2.0,0.0,0.09999999999999912,2.0,0.0
1,2011-05-06,56.0,0.0,29.11,7.8,1,0,52.75252146814352,24,49.6,20.8,29.406,8.879999999999999,55.458648740444914,0.01200000000000001,48.4,18.3,29.383,9.95,54.94993455641365,0.005999999999999955,0.06000000000000005,3.0,1.0,0.059999999999999554,3.0,1.0
2,2011-05-06,57.0,0.0,29.18,9.3,0,1,50.87909442825337,24,50.6,19.0,29.471999999999998,9.22,52.22517682542333,0.020000000000000046,49.4,16.6,29.447999999999997,10.309999999999999,52.0926022575013,0.009999999999999912,0.10000000000000023,2.0,1.0,0.09999999999999912,2.0,1.0
1,2011-05-07,52.0,0.0,29.13,6.9,0,0,74.06518884199969,17,49.8,20.8,29.339999999999996,8.28,61.05359315300707,0.01200000000000001,49.3,19.3,29.352999999999998,9.23,56.12523572702732,0.005999999999999955,0.06000000000000005,3.0,1.0,0.059999999999999554,3.0,1.0
2,2011-05-07,53.0,0.0,29.18,7.9,0,0,77.03075270695896,14,50.8,18.4,29.404000000000003,8.82,58.747658750938896,0.020000000000000046,50.4,17.3,29.416999999999994,9.58,53.812334155431564,0.009999999999999912,0.10000000000000023,2.0,1.0,0.09999999999999912,2.0,1.0
1,2011-05-08,54.0,0.0,29.27,7.2,0,0,66.23707095046817,29,51.8,24.0,29.294,8.2,62.306615976830926,0.01200000000000001,50.6,20.3,29.332,9.059999999999999,57.03361536302973,0.005999999999999955,0.06000000000000005,2.0,1.0,0.059999999999999554,3.0,1.0
2,2011-05-08,56.0,0.0,29.33,7.8,0,0,63.99019384935577,24,53.0,20.6,29.357999999999997,8.64,60.45910244103747,0.020000000000000046,51.8,18.0,29.395000000000003,9.66,54.93527544373153,0.009999999999999912,0.10000000000000023,1.0,1.0,0.09999999999999912,2.0,1.0
1,2011-05-09,60.0,0.0,29.15,14.7,1,0,57.57755086357302,26,54.2,24.8,29.198,9.620000000000001,64.31887338143343,0.01200000000000001,51.3,20.8,29.333,9.2,58.33345280182092,0.005999999999999955,0.06000000000000005,3.0,1.0,0.059999999999999554,4.0,1.0
2,2011-05-09,63.0,0.0,29.21,15.6,0,0,53.77999626270204,23,56.2,21.2,29.259999999999998,10.3,61.34764560647464,0.020000000000000046,52.9,18.1,29.395,9.89,55.68828387690773,0.009999999999999912,0.10000000000000023,1.0,1.0,0.09999999999999912,2.0,1.0
1,2011-05-10,76.0,0.0,29.0,8.6,0,0,59.72319979400966,28,59.6,24.8,29.131999999999998,9.040000000000001,62.07110638363881,1.1102230246251566e-17,54.5,22.0,29.284,9.370000000000001,58.547142173977136,0.005999999999999955,5.551115123125783e-17,2.0,0.0,0.059999999999999554,4.0,1.0
2,2011-05-10,78.0,0.0,29.06,8.6,0,1,53.939550444765224,27,61.4,22.4,29.192,9.84,59.92391753840707,4.4408920985006264e-17,56.1,19.5,29.345999999999997,9.76,55.52422866485894,0.009999999999999912,2.220446049250313e-16,0.0,2.0,0.09999999999999912,2.0,2.0
1,2011-05-11,75.0,0.13,29.1,6.6,1,1,73.59217615810955,24,63.4,24.8,29.130000000000003,8.8,66.23903732163201,0.026000000000000013,56.5,22.8,29.268,8.84,60.84884303103846,0.018999999999999954,0.13000000000000006,2.0,1.0,0.18999999999999956,5.0,2.0
2,2011-05-11,78.0,0.28,29.16,6.4,0,1,64.33267984899061,21,65.6,21.8,29.188,9.26,62.614634622554526,0.05600000000000005,58.1,20.4,29.329999999999995,9.24,57.419905723988926,0.03799999999999991,0.28000000000000025,0.0,2.0,0.3799999999999991,2.0,3.0
1,2011-05-12,72.0,0.29,29.08,8.1,1,1,73.30604125769314,28,67.4,27.0,29.119999999999997,9.04,66.08720780477071,0.084,58.6,23.9,29.23,8.66,63.570400478888885,0.04799999999999995,0.42000000000000004,3.0,2.0,0.47999999999999954,6.0,3.0
2,2011-05-12,75.0,0.02,29.13,7.4,1,1,61.74940279437605,24,70.0,23.8,29.177999999999997,9.16,59.55836464003794,0.06000000000000005,60.4,21.1,29.290999999999997,8.989999999999998,59.15301169548843,0.03999999999999991,0.30000000000000027,1.0,3.0,0.39999999999999913,3.0,4.0
1,2011-05-13,62.0,0.02,29.0,11.0,1,1,75.0188691101976,30,69.0,27.2,29.065999999999995,9.8,67.8435674367166,0.08800000000000001,60.4,25.6,29.18,9.0,65.07509170677376,0.049999999999999954,0.44000000000000006,4.0,3.0,0.49999999999999956,6.0,4.0
2,2011-05-13,62.0,0.01,29.07,11.5,0,0,75.0188691101976,30,71.2,25.0,29.125999999999998,9.9,61.76409969220631,0.062000000000000055,62.1,22.8,29.242,9.27,61.111601066621894,0.04099999999999991,0.3100000000000003,1.0,3.0,0.40999999999999914,2.0,4.0
1,2011-05-14,49.0,0.31,29.01,16.9,1,1,92.76964670887516,8,66.8,23.6,29.038,10.239999999999998,74.88198660577703,0.15,60.5,24.2,29.118000000000002,9.93,69.60042999360523,0.08099999999999996,0.75,4.0,4.0,0.8099999999999996,7.0,5.0
2,2011-05-14,49.0,0.43,29.05,17.2,1,1,89.33070460253964,5,68.4,21.4,29.094,10.22,68.87424136017383,0.14800000000000005,62.3,21.3,29.177,10.26,65.11094348332423,0.08399999999999992,0.7400000000000002,2.0,4.0,0.8399999999999992,3.0,5.0
1,2011-05-15,44.0,0.31,29.15,21.4,1,1,73.26515715116284,5,60.4,19.0,29.068,12.799999999999999,77.59037807720765,0.21200000000000002,60.0,21.9,29.1,10.919999999999998,69.83074223042323,0.10599999999999996,1.06,5.0,5.0,1.0599999999999996,7.0,5.0
2,2011-05-15,45.0,0.37,29.19,18.9,1,1,76.30942873873944,6,61.8,17.2,29.119999999999997,12.28,73.34821701896867,0.22200000000000006,61.6,19.8,29.155999999999995,11.059999999999999,66.63606727868788,0.11099999999999992,1.1100000000000003,3.0,4.0,1.1099999999999992,3.0,6.0
1,2011-05-16,45.0,0.0,29.28,13.9,0,0,55.43297539886293,15,54.4,17.2,29.104000000000003,14.26,73.95853792535834,0.186,58.9,21.0,29.117,11.53,70.09878762349517,0.10599999999999996,0.93,4.0,4.0,1.0599999999999996,6.0,5.0
2,2011-05-16,47.0,0.0,29.34,14.1,0,0,53.51976535618837,13,55.6,15.6,29.156,13.819999999999999,71.18563412040821,0.16600000000000006,60.6,18.7,29.172000000000004,11.54,66.90013437148136,0.11099999999999992,0.8300000000000003,3.0,3.0,1.1099999999999992,3.0,5.0
1,2011-05-17,50.0,0.0,29.21,12.7,0,0,51.8498399585023,20,50.0,15.6,29.130000000000003,15.179999999999998,69.66729766552017,0.12800000000000003,58.7,21.3,29.125,12.11,67.87725273514543,0.10599999999999996,0.6400000000000001,3.0,3.0,1.0599999999999996,6.0,5.0
2,2011-05-17,50.0,0.0,29.27,13.6,0,0,56.1626043057132,20,50.6,14.8,29.184000000000005,15.059999999999999,70.06827442267566,0.16200000000000006,60.3,19.3,29.181,12.11,64.81331953135678,0.11099999999999992,0.8100000000000003,2.0,2.0,1.1099999999999992,3.0,5.0
1,2011-05-18,53.0,0.07,29.16,7.1,1,1,83.0619660084406,8,48.2,11.2,29.162,14.4,71.27591704516877,0.13800000000000004,58.6,19.2,29.113999999999997,12.1,69.55974224094268,0.11299999999999995,0.6900000000000002,3.0,3.0,1.1299999999999994,7.0,6.0
2,2011-05-18,56.0,0.03,29.21,7.0,1,1,77.29324525962961,11,49.4,11.0,29.212,14.16,70.52314965256205,0.16600000000000004,60.3,18.0,29.169,12.03,66.14362467238418,0.11399999999999992,0.8300000000000002,3.0,3.0,1.1399999999999992,4.0,6.0
1,2011-05-19,61.0,0.0,29.29,5.8,0,1,74.92573641260748,23,50.6,14.2,29.218,12.18,67.70713498591523,0.07600000000000001,58.7,18.9,29.127999999999997,11.209999999999999,71.29456079584612,0.11299999999999995,0.38000000000000006,2.0,3.0,1.1299999999999994,6.0,7.0
2,2011-05-19,62.0,0.0,29.36,5.0,0,1,72.32044209638802,23,52.0,14.6,29.274,11.719999999999999,67.12109715133172,0.08000000000000004,60.2,18.0,29.183999999999997,10.969999999999999,67.99766925575277,0.11399999999999992,0.40000000000000024,2.0,3.0,1.1399999999999992,4.0,7.0
1,2011-05-20,62.0,0.0,29.3,6.0,0,1,75.0188691101976,23,54.2,17.8,29.248,9.1,68.05787737772218,0.014000000000000012,57.3,18.4,29.157999999999998,10.95,72.82412772746491,0.11299999999999995,0.07000000000000006,1.0,3.0,1.1299999999999994,6.0,8.0
2,2011-05-20,61.0,0.0,29.36,6.2,0,1,74.92573641260748,22,55.2,17.8,29.308,9.18,66.84435868610534,0.006000000000000044,58.5,17.5,29.214,10.73,70.096287852537,0.11399999999999992,0.03000000000000022,1.0,3.0,1.1399999999999992,4.0,7.0
1,2011-05-21,63.0,0.01,29.13,8.1,0,1,86.77358018200452,25,57.8,19.8,29.218,7.94,74.32599833435049,0.01600000000000001,56.1,18.5,29.160999999999994,11.1,74.14226812985441,0.10099999999999995,0.08000000000000006,1.0,4.0,1.0099999999999996,5.0,8.0
2,2011-05-21,64.0,0.0,29.2,9.0,0,1,83.78150430151231,25,58.6,20.2,29.28,8.16,72.89670647517012,0.006000000000000044,57.1,17.9,29.218,10.989999999999998,72.04117029778918,0.08599999999999991,0.03000000000000022,1.0,4.0,0.8599999999999991,4.0,7.0
1,2011-05-22,74.0,0.58,28.95,11.4,1,1,61.62357940507553,26,62.6,21.0,29.166000000000004,7.68,76.28074622366515,0.132,56.3,18.3,29.148000000000003,11.43,72.97402194459266,0.12999999999999995,0.66,2.0,5.0,1.2999999999999994,5.0,8.0
2,2011-05-22,77.0,0.12,29.02,11.6,0,0,53.79912917163951,23,64.0,20.8,29.23,7.76,72.4240114483554,0.030000000000000044,57.3,17.8,29.207,11.41,71.24614293551552,0.0959999999999999,0.15000000000000022,1.0,4.0,0.9599999999999991,3.0,6.0
1,2011-05-23,70.0,0.0,28.92,11.3,0,0,68.08568039805756,19,66.0,23.2,29.118000000000002,8.52,73.28548910158854,0.11800000000000002,57.1,17.2,29.139999999999997,11.46,72.28070307337865,0.12799999999999995,0.5900000000000001,1.0,4.0,1.2799999999999994,4.0,7.0
2,2011-05-23,73.0,0.0,28.98,12.5,0,0,61.497214552500836,15,67.4,21.6,29.183999999999997,8.86,69.26480530692962,0.024000000000000042,58.4,16.3,29.197999999999997,11.51,69.89397747974584,0.0949999999999999,0.12000000000000022,0.0,3.0,0.9499999999999991,3.0,6.0
1,2011-05-24,57.0,0.11,29.15,12.4,0,0,69.15818623814671,19,65.2,22.4,29.089999999999996,9.84,72.13197906669639,0.14,57.9,18.3,29.154000000000003,11.01,69.9195570263058,0.10799999999999994,0.7000000000000001,1.0,3.0,1.0799999999999994,3.0,6.0
2,2011-05-24,59.0,0.01,29.21,11.5,0,0,64.36331357961544,21,66.8,21.2,29.154000000000003,10.16,67.67337960357511,0.026000000000000044,59.4,17.9,29.214000000000006,10.94,67.39723837745342,0.052999999999999915,0.13000000000000023,0.0,2.0,0.5299999999999991,2.0,5.0
1,2011-05-25,57.0,2.24,28.92,11.7,1,1,83.3288601808143,20,64.2,21.8,29.014,10.98,73.79397728081972,0.5880000000000001,59.2,19.8,29.131,10.04,70.92592732927095,0.301,2.9400000000000004,2.0,3.0,3.01,3.0,6.0
2,2011-05-25,62.0,1.9,28.97,10.1,1,1,72.32044209638802,26,67.0,22.0,29.076,10.94,67.15232074033122,0.406,61.1,19.9,29.192,10.06,66.99833971321827,0.2059999999999999,2.0300000000000002,1.0,2.0,2.059999999999999,2.0,5.0
1,2011-05-26,46.0,1.06,29.15,17.8,1,1,79.4374510967032,6,60.8,18.0,29.018,12.919999999999998,72.32675146375946,0.7980000000000002,59.3,18.9,29.118000000000002,10.43,73.32637489905497,0.40700000000000003,3.9900000000000007,3.0,3.0,4.07,4.0,7.0
2,2011-05-26,47.0,0.61,29.19,18.9,1,1,76.49272935755823,7,63.6,18.4,29.074,12.919999999999998,65.69456575154041,0.528,61.1,19.3,29.177,10.54,69.29563611335526,0.2669999999999999,2.64,2.0,2.0,2.669999999999999,3.0,6.0
1,2011-05-27,49.0,0.0,29.21,8.7,1,0,73.76914770505039,18,55.8,16.4,29.07,12.38,74.75586512375443,0.6820000000000002,59.2,18.7,29.118000000000002,10.03,75.51830567370979,0.40700000000000003,3.4100000000000006,3.0,2.0,4.07,5.0,7.0
2,2011-05-27,50.0,0.01,29.27,8.0,1,0,71.06976250052685,16,58.2,17.0,29.124000000000002,12.2,69.14869241731787,0.506,61.1,18.9,29.177000000000003,9.98,70.78635193283664,0.2679999999999999,2.5300000000000002,3.0,2.0,2.679999999999999,4.0,6.0
1,2011-05-28,57.0,0.12,29.1,6.7,1,1,93.00883719986737,11,53.2,14.8,29.106,11.459999999999999,79.74049648411639,0.7060000000000002,59.6,19.0,29.112000000000002,9.99,76.51299279285247,0.4119999999999999,3.5300000000000007,4.0,3.0,4.119999999999999,5.0,7.0
2,2011-05-28,58.0,0.23,29.16,5.8,1,1,89.71974077829657,12,55.2,16.4,29.160000000000004,10.86,74.79319766247701,0.552,61.3,19.0,29.171999999999997,9.86,72.02900148470333,0.2879999999999999,2.7600000000000002,4.0,3.0,2.879999999999999,4.0,6.0
1,2011-05-29,61.0,1.88,29.16,5.7,1,1,93.12406179437392,18,54.0,14.6,29.107999999999997,10.120000000000001,84.53367159536182,1.06,59.6,18.5,29.099,9.98,78.33282533102911,0.6,5.300000000000001,5.0,4.0,6.0,6.0,7.0
2,2011-05-29,65.0,0.92,29.23,6.6,1,1,83.84471247176181,15,56.4,15.2,29.163999999999998,9.879999999999999,78.6894774409063,0.7340000000000001,61.6,18.2,29.159000000000002,10.02,73.18142852224071,0.3799999999999999,3.6700000000000004,5.0,4.0,3.799999999999999,5.0,6.0
1,2011-05-30,72.0,0.0,29.26,12.8,0,0,78.62376240366078,32,57.0,17.0,29.176,10.34,83.59265203993112,0.6120000000000001,60.6,19.4,29.095000000000006,10.66,78.69331466037542,0.6,3.0600000000000005,4.0,3.0,6.0,6.0,6.0
2,2011-05-30,78.0,0.0,29.33,11.6,0,0,64.33267984899061,25,59.6,15.0,29.236,10.18,77.09192499142681,0.3540000000000001,63.3,18.5,29.156,10.559999999999999,72.12212286587902,0.3799999999999999,1.7700000000000005,4.0,3.0,3.799999999999999,5.0,5.0
1,2011-05-31,77.0,0.08,29.34,13.2,1,0,64.21361089200255,16,63.2,19.0,29.214,9.42,80.54788399899101,0.4160000000000001,62.0,18.5,29.116000000000003,11.17,76.43731773137523,0.607,2.0800000000000005,4.0,2.0,6.069999999999999,7.0,5.0
2,2011-05-31,79.0,0.0,29.41,13.2,1,0,62.247329201951004,19,66.0,17.4,29.28,9.040000000000001,74.24284496030538,0.23200000000000012,64.8,17.9,29.177000000000003,10.98,69.96870535592288,0.3799999999999999,1.1600000000000006,4.0,2.0,3.799999999999999,6.0,4.0
1,2011-06-01,70.0,0.0,29.44,10.5,0,0,47.23764887769495,22,67.4,19.8,29.26,9.780000000000001,75.24158423351992,0.4160000000000001,61.6,18.1,29.165,11.080000000000002,74.99872467863717,0.5489999999999999,2.0800000000000005,3.0,2.0,5.489999999999999,6.0,4.0
2,2011-06-01,73.0,0.0,29.51,11.5,0,0,42.66659025809169,19,70.6,18.0,29.328000000000003,9.74,68.56221051181834,0.23000000000000012,64.4,17.5,29.226,10.97,68.8554514645681,0.3679999999999999,1.1500000000000006,3.0,2.0,3.679999999999999,6.0,4.0
1,2011-06-02,63.0,0.02,29.45,9.4,1,0,49.84159040609186,13,68.6,20.2,29.330000000000002,10.32,66.60813487476481,0.3960000000000001,60.9,17.5,29.218,10.889999999999999,73.1743156794406,0.5509999999999999,1.9800000000000004,3.0,1.0,5.51,7.0,4.0
2,2011-06-02,63.0,0.0,29.51,9.6,1,0,51.77772002333556,12,71.6,18.0,29.398000000000003,10.5,60.97380636082613,0.1840000000000001,63.4,17.2,29.279000000000003,10.68,67.88350201165159,0.3679999999999999,0.9200000000000005,3.0,1.0,3.679999999999999,7.0,4.0
1,2011-06-03,71.0,0.01,29.31,11.5,0,0,73.20970168052929,32,70.6,23.0,29.360000000000003,11.48,62.625262851995885,0.02200000000000009,62.3,18.8,29.233999999999998,10.8,73.57946722367886,0.541,0.11000000000000044,2.0,0.0,5.41,7.0,4.0
2,2011-06-03,73.0,0.18,29.37,10.6,1,0,66.03794268369873,31,73.2,21.2,29.426,11.3,57.41245240321352,0.03600000000000009,64.8,18.2,29.294999999999998,10.59,68.0509649220599,0.3849999999999999,0.18000000000000044,3.0,0.0,3.8499999999999988,8.0,4.0
1,2011-06-04,78.0,0.18,29.31,8.5,0,0,62.123647934918836,28,71.8,22.2,29.369999999999997,10.620000000000001,59.325239958247494,0.058000000000000086,64.4,19.6,29.273000000000003,10.48,71.45894599908931,0.33499999999999996,0.2900000000000004,2.0,0.0,3.3499999999999996,6.0,3.0
2,2011-06-04,79.0,0.5,29.38,8.1,0,0,60.109903291890774,24,73.4,21.0,29.436,10.6,56.567897091793554,0.13600000000000007,66.5,18.0,29.336000000000002,10.389999999999999,66.82991104161019,0.24499999999999994,0.6800000000000004,3.0,0.0,2.4499999999999993,7.0,3.0
1,2011-06-05,73.0,0.0,29.36,5.4,0,0,53.23220547500601,25,71.0,24.0,29.374000000000002,9.059999999999999,57.128958874848195,0.04200000000000008,67.1,21.5,29.294,9.24,68.8384214369196,0.22899999999999995,0.2100000000000004,1.0,0.0,2.2899999999999996,5.0,2.0
2,2011-06-05,74.0,0.01,29.41,5.0,0,0,51.47113160447879,21,72.4,21.4,29.436,8.959999999999999,54.41265757229911,0.13800000000000007,69.2,19.4,29.358000000000004,9.0,64.32775126630224,0.18499999999999991,0.6900000000000004,2.0,0.0,1.8499999999999992,6.0,2.0
1,2011-06-06,77.0,0.0,29.15,9.7,0,0,64.21361089200255,33,72.4,26.2,29.315999999999995,8.9,60.52415127770971,0.04200000000000008,69.9,23.0,29.288,9.34,67.88286775561481,0.22899999999999995,0.2100000000000004,1.0,0.0,2.2899999999999996,4.0,2.0
